window start,window end,vault_id,min,25perc,50perc,75perc,max,count
2023-04-05 00:00:00,2023-04-08 00:00:00,1098,2085.00,17852.21,21070.13,23111.41,70450.00,2209
2023-04-05 00:00:00,2023-04-08 00:00:00,1097,175.00,18362.83,21289.27,23133.91,77931.00,2170
2023-04-05 00:00:00,2023-04-08 00:00:00,1096,141.00,47154.85,47177.12,47201.97,69916.00,2200
2023-04-05 00:00:00,2023-04-08 00:00:00,1095,503.00,16686.13,18723.68,22477.93,45585.00,2205
2023-04-05 00:00:00,2023-04-08 00:00:00,1094,1330.00,16758.27,18073.33,21629.59,44772.00,2196
2023-04-05 00:00:00,2023-04-08 00:00:00,1093,0.00,48597.02,48618.66,48640.16,67849.00,2200
2023-04-05 00:00:00,2023-04-08 00:00:00,1092,78.00,48959.56,48979.92,49002.35,60144.00,2238
2023-04-05 00:00:00,2023-04-08 00:00:00,1107,285.00,16627.54,17979.54,22403.21,43038.00,2173
2023-04-05 00:00:00,2023-04-08 00:00:00,1106,32.00,16798.43,18476.67,21276.75,76909.00,2217
2023-04-05 00:00:00,2023-04-08 00:00:00,1105,190.00,17524.14,19250.63,22292.44,68691.00,2212
2023-04-05 00:00:00,2023-04-08 00:00:00,1104,206.00,15110.19,17444.73,21797.01,45185.00,2184
2023-04-05 00:00:00,2023-04-08 00:00:00,1103,298.00,14868.75,18154.50,21297.63,70654.00,2178
2023-04-05 00:00:00,2023-04-08 00:00:00,1102,2868.00,17909.06,21409.93,23641.08,71227.00,2163
2023-04-05 00:00:00,2023-04-08 00:00:00,1101,482.00,15861.62,19311.05,23016.80,45896.00,2175
2023-04-05 00:00:00,2023-04-08 00:00:00,1100,31.00,18752.98,20532.86,23830.96,72014.00,2223
2023-04-05 00:00:00,2023-04-08 00:00:00,1109,190.00,17594.18,20412.45,22623.69,84659.00,2226
2023-04-05 00:00:00,2023-04-08 00:00:00,1108,143.00,17122.61,20453.80,23003.33,41716.00,2155
2023-04-08 00:00:00,2023-04-11 00:00:00,1120,265.00,36166.75,36186.35,36204.09,42722.00,2224
2023-04-08 00:00:00,2023-04-11 00:00:00,1118,0.00,37675.65,37696.96,37716.91,37735.00,2123
2023-04-08 00:00:00,2023-04-11 00:00:00,1117,47.00,18164.66,20796.14,22652.97,37852.00,2202
2023-04-08 00:00:00,2023-04-11 00:00:00,1116,554.00,15608.60,17734.76,20956.98,85394.00,2233
2023-04-08 00:00:00,2023-04-11 00:00:00,1115,776.00,15086.17,17121.82,21386.91,38250.00,2169
2023-04-08 00:00:00,2023-04-11 00:00:00,1114,865.00,17547.31,18748.47,21716.49,39009.00,2175
2023-04-08 00:00:00,2023-04-11 00:00:00,1113,0.00,38619.86,38640.30,38660.25,68615.00,2180
2023-04-08 00:00:00,2023-04-11 00:00:00,1112,332.00,17162.76,18778.68,22768.12,51214.00,2208
2023-04-08 00:00:00,2023-04-11 00:00:00,1111,269.00,39566.99,39582.84,39601.99,39632.00,2206
2023-04-08 00:00:00,2023-04-11 00:00:00,1119,443.00,17585.12,19079.29,22774.31,37090.00,2232
2023-04-08 00:00:00,2023-04-11 00:00:00,1091,101.00,49316.59,49337.69,49356.67,77765.00,2171
2023-04-08 00:00:00,2023-04-11 00:00:00,1090,31.00,49606.23,49631.16,49655.12,76782.00,2223
2023-04-08 00:00:00,2023-04-11 00:00:00,1099,0.00,15550.56,18215.44,22921.85,76241.00,2194
2023-04-08 00:00:00,2023-04-11 00:00:00,1110,0.00,17352.40,18742.05,22742.75,69950.00,2209
2023-04-08 00:00:00,2023-04-11 00:00:00,1098,2116.00,17948.21,21133.79,22951.01,70529.00,2182
2023-04-08 00:00:00,2023-04-11 00:00:00,1097,238.00,18406.47,21256.67,23095.00,78025.00,2216
2023-04-08 00:00:00,2023-04-11 00:00:00,1096,502.00,47226.57,47250.62,47272.94,69995.00,2222
2023-04-08 00:00:00,2023-04-11 00:00:00,1095,79.00,16944.78,18759.42,22557.25,45632.00,2238
2023-04-08 00:00:00,2023-04-11 00:00:00,1094,692.00,16802.64,18152.54,21711.36,44835.00,2226
2023-04-08 00:00:00,2023-04-11 00:00:00,1093,0.00,48668.49,48689.47,48711.39,67911.00,2197
2023-04-08 00:00:00,2023-04-11 00:00:00,1092,189.00,49029.68,49053.01,49073.86,60207.00,2163
2023-04-08 00:00:00,2023-04-11 00:00:00,1107,301.00,16672.75,18045.91,22455.99,43110.00,2184
2023-04-08 00:00:00,2023-04-11 00:00:00,1106,0.00,16686.54,18535.79,21355.06,76988.00,2211
2023-04-08 00:00:00,2023-04-11 00:00:00,1105,284.00,17591.01,19686.60,22427.45,68739.00,2242
2023-04-08 00:00:00,2023-04-11 00:00:00,1104,269.00,15131.82,17666.28,21801.37,45264.00,2159
2023-04-08 00:00:00,2023-04-11 00:00:00,1103,345.00,15030.31,18229.36,21380.33,70669.00,2236
2023-04-08 00:00:00,2023-04-11 00:00:00,1102,301.00,18001.47,21819.63,23736.65,71305.00,2205
2023-04-08 00:00:00,2023-04-11 00:00:00,1101,530.00,15876.86,19373.55,23091.16,45969.00,2201
2023-04-08 00:00:00,2023-04-11 00:00:00,1100,47.00,18837.39,20607.23,23899.43,72014.00,2145
2023-04-08 00:00:00,2023-04-11 00:00:00,1109,253.00,17617.71,20255.54,22466.36,84706.00,2185
2023-04-08 00:00:00,2023-04-11 00:00:00,1108,222.00,17050.92,20324.83,23075.88,41787.00,2195
2023-04-11 00:00:00,2023-04-14 00:00:00,1120,32.00,36234.82,36244.77,36263.34,42801.00,1481
2023-04-11 00:00:00,2023-04-14 00:00:00,1118,31.00,37745.00,37754.79,37769.03,37783.00,1438
2023-04-11 00:00:00,2023-04-14 00:00:00,1117,127.00,18232.55,20981.97,22718.77,37899.00,1453
2023-04-11 00:00:00,2023-04-14 00:00:00,1116,960.00,15815.69,17669.41,19772.60,73027.00,1457
2023-04-11 00:00:00,2023-04-14 00:00:00,1115,871.00,15144.96,17181.91,21430.96,38329.00,1500
2023-04-11 00:00:00,2023-04-14 00:00:00,1114,928.00,17760.31,18957.52,21575.66,81752.00,1452
2023-04-11 00:00:00,2023-04-14 00:00:00,1113,47.00,38687.57,38705.00,38714.75,68647.00,1459
2023-04-11 00:00:00,2023-04-14 00:00:00,1112,411.00,17187.11,18884.21,22838.38,51261.00,1539
2023-04-11 00:00:00,2023-04-14 00:00:00,1111,364.00,39627.57,39645.86,39661.91,39680.00,1409
2023-04-11 00:00:00,2023-04-14 00:00:00,1119,0.00,17650.11,19221.33,22930.45,37137.00,1477
2023-04-11 00:00:00,2023-04-14 00:00:00,1091,31.00,49385.28,49395.81,49413.82,77812.00,1513
2023-04-11 00:00:00,2023-04-14 00:00:00,1090,0.00,49672.56,49697.29,49715.35,76845.00,1372
2023-04-11 00:00:00,2023-04-14 00:00:00,1099,681.00,15621.91,18277.43,22984.86,76257.00,1438
2023-04-11 00:00:00,2023-04-14 00:00:00,1110,31.00,17412.60,18724.57,22638.44,69997.00,1501
2023-04-11 00:00:00,2023-04-14 00:00:00,1098,2195.00,17968.03,21382.88,23265.52,70576.00,1476
2023-04-11 00:00:00,2023-04-14 00:00:00,1097,317.00,18449.93,21354.96,23218.16,78041.00,1479
2023-04-11 00:00:00,2023-04-14 00:00:00,1096,315.00,47293.69,47311.16,47321.89,70041.00,1464
2023-04-11 00:00:00,2023-04-14 00:00:00,1095,95.00,16794.21,18711.64,22610.85,45685.00,1420
2023-04-11 00:00:00,2023-04-14 00:00:00,1094,802.00,16916.24,18190.76,21705.66,44883.00,1429
2023-04-11 00:00:00,2023-04-14 00:00:00,1093,16.00,48738.71,48748.76,48766.08,67974.00,1482
2023-04-11 00:00:00,2023-04-14 00:00:00,1092,238.00,49099.89,49110.00,49128.37,60285.00,1458
2023-04-11 00:00:00,2023-04-14 00:00:00,1107,380.00,16480.28,18090.84,22517.15,43156.00,1497
2023-04-11 00:00:00,2023-04-14 00:00:00,1106,47.00,16643.54,18551.33,21404.15,77035.00,1483
2023-04-11 00:00:00,2023-04-14 00:00:00,1105,330.00,17649.72,19289.48,22472.68,68818.00,1456
2023-04-11 00:00:00,2023-04-14 00:00:00,1104,0.00,15597.04,17732.83,21934.20,45312.00,1479
2023-04-11 00:00:00,2023-04-14 00:00:00,1103,423.00,15015.06,18284.30,21442.20,70764.00,1510
2023-04-11 00:00:00,2023-04-14 00:00:00,1102,380.00,18034.33,21915.21,23786.90,45989.00,1475
2023-04-11 00:00:00,2023-04-14 00:00:00,1101,608.00,16065.59,19413.68,22824.21,46007.00,1447
2023-04-11 00:00:00,2023-04-14 00:00:00,1100,966.00,18796.74,20658.79,23898.84,69353.00,1498
2023-04-11 00:00:00,2023-04-14 00:00:00,1109,333.00,17688.03,19919.60,22835.80,84754.00,1456
2023-04-11 00:00:00,2023-04-14 00:00:00,1108,316.00,17249.91,20580.77,23129.18,41839.00,1474
2023-04-14 00:00:00,2023-04-17 00:00:00,1120,0.00,36307.94,36318.88,36334.46,42848.00,1426
2023-04-14 00:00:00,2023-04-17 00:00:00,1118,94.00,37816.12,37827.03,37841.23,37856.00,1504
2023-04-14 00:00:00,2023-04-17 00:00:00,1117,144.00,18299.52,20781.39,22667.35,37982.00,1443
2023-04-14 00:00:00,2023-04-17 00:00:00,1116,728.00,15791.53,17666.03,20198.29,85504.00,1445
2023-04-14 00:00:00,2023-04-17 00:00:00,1115,919.00,15303.23,17315.22,21642.22,38392.00,1473
2023-04-14 00:00:00,2023-04-17 00:00:00,1114,16.00,17673.32,18824.46,21740.16,39182.00,1484
2023-04-14 00:00:00,2023-04-17 00:00:00,1113,0.00,38759.00,38775.34,38786.84,68725.00,1461
2023-04-14 00:00:00,2023-04-17 00:00:00,1112,459.00,17481.01,18955.88,22912.07,51309.00,1459
2023-04-14 00:00:00,2023-04-17 00:00:00,1111,887.00,39702.02,39716.98,39733.28,39752.00,1434
2023-04-14 00:00:00,2023-04-17 00:00:00,1119,47.00,17718.54,18980.55,22813.37,37216.00,1500
2023-04-14 00:00:00,2023-04-17 00:00:00,1091,126.00,49458.99,49470.90,49486.00,77891.00,1475
2023-04-14 00:00:00,2023-04-17 00:00:00,1090,0.00,49747.96,49768.22,49785.47,76908.00,1430
2023-04-14 00:00:00,2023-04-17 00:00:00,1099,761.00,15603.00,18337.34,22970.03,76336.00,1407
2023-04-14 00:00:00,2023-04-17 00:00:00,1110,380.00,17522.48,18919.71,22788.26,63526.00,1459
2023-04-14 00:00:00,2023-04-17 00:00:00,1098,4338.00,18054.52,21302.38,23324.17,70655.00,1456
2023-04-14 00:00:00,2023-04-17 00:00:00,1097,411.00,18528.01,21370.81,23318.17,78152.00,1448
2023-04-14 00:00:00,2023-04-17 00:00:00,1096,362.00,47366.05,47383.51,47394.09,70090.00,1471
2023-04-14 00:00:00,2023-04-17 00:00:00,1095,174.00,17044.96,18970.85,22684.26,45759.00,1458
2023-04-14 00:00:00,2023-04-17 00:00:00,1094,865.00,16974.78,18260.36,21715.38,44962.00,1498
2023-04-14 00:00:00,2023-04-17 00:00:00,1093,0.00,48810.00,48820.36,48838.89,68036.00,1488
2023-04-14 00:00:00,2023-04-17 00:00:00,1092,330.00,49173.00,49186.50,49200.20,60337.00,1470
2023-04-14 00:00:00,2023-04-17 00:00:00,1107,459.00,16496.75,18118.58,22576.52,43234.00,1435
2023-04-14 00:00:00,2023-04-17 00:00:00,1106,222.00,17024.32,18682.95,21489.81,77114.00,1482
2023-04-14 00:00:00,2023-04-17 00:00:00,1105,408.00,17728.62,19588.71,22467.68,68865.00,1459
2023-04-14 00:00:00,2023-04-17 00:00:00,1104,0.00,15491.80,17816.75,22009.34,45379.00,1454
2023-04-14 00:00:00,2023-04-17 00:00:00,1103,31.00,14982.31,18372.65,21526.47,70828.00,1484
2023-04-14 00:00:00,2023-04-17 00:00:00,1102,63.00,18106.73,22004.57,23917.28,71431.00,1470
2023-04-14 00:00:00,2023-04-17 00:00:00,1101,703.00,15956.53,19468.26,23230.36,46086.00,1459
2023-04-14 00:00:00,2023-04-17 00:00:00,1100,1045.00,18979.82,20745.68,24049.27,72014.00,1446
2023-04-14 00:00:00,2023-04-17 00:00:00,1109,427.00,17842.66,20515.58,22942.75,84817.00,1413
2023-04-14 00:00:00,2023-04-17 00:00:00,1108,363.00,17211.71,20470.73,23201.50,41912.00,1487
2023-04-17 00:00:00,2023-04-20 00:00:00,1120,0.00,36383.53,36405.06,36424.77,42973.00,2213
2023-04-17 00:00:00,2023-04-20 00:00:00,1118,0.00,37891.93,37911.95,37932.80,37953.00,2192
2023-04-17 00:00:00,2023-04-20 00:00:00,1117,145.00,18385.33,20798.51,22830.52,38077.00,2205
2023-04-17 00:00:00,2023-04-20 00:00:00,1116,0.00,15769.46,17733.83,19995.60,85615.00,2221
2023-04-17 00:00:00,2023-04-20 00:00:00,1115,1046.00,15272.57,17351.82,21722.88,38472.00,2196
2023-04-17 00:00:00,2023-04-20 00:00:00,1114,47.00,17798.89,19048.67,21828.59,81941.00,2184
2023-04-17 00:00:00,2023-04-20 00:00:00,1113,0.00,38834.83,38855.23,38877.19,68432.00,2160
2023-04-17 00:00:00,2023-04-20 00:00:00,1112,554.00,17398.46,18987.76,22998.12,51404.00,2237
2023-04-17 00:00:00,2023-04-20 00:00:00,1111,491.00,39783.11,39798.38,39818.04,39849.00,2244
2023-04-17 00:00:00,2023-04-20 00:00:00,1119,158.00,17795.57,19077.74,22762.03,37264.00,2206
2023-04-17 00:00:00,2023-04-20 00:00:00,1091,173.00,49531.30,49552.96,49573.89,77971.00,2206
2023-04-17 00:00:00,2023-04-20 00:00:00,1090,8.00,49822.82,49847.31,49871.09,76971.00,2196
2023-04-17 00:00:00,2023-04-20 00:00:00,1099,189.00,15766.02,18425.31,23132.50,69526.00,2241
2023-04-17 00:00:00,2023-04-20 00:00:00,1110,475.00,17558.96,19018.91,22965.84,70171.00,2198
2023-04-17 00:00:00,2023-04-20 00:00:00,1098,2322.00,18152.94,21481.57,23239.57,70750.00,2190
2023-04-17 00:00:00,2023-04-20 00:00:00,1097,458.00,18620.96,21526.97,23425.29,78231.00,2145
2023-04-17 00:00:00,2023-04-20 00:00:00,1096,0.00,47441.34,47464.15,47488.44,70185.00,2159
2023-04-17 00:00:00,2023-04-20 00:00:00,1095,79.00,17021.56,19048.32,22771.49,45870.00,2197
2023-04-17 00:00:00,2023-04-20 00:00:00,1094,913.00,16964.43,18309.38,21890.24,45057.00,2200
2023-04-17 00:00:00,2023-04-20 00:00:00,1093,0.00,48883.31,48906.16,48927.46,68130.00,2146
2023-04-17 00:00:00,2023-04-20 00:00:00,1092,32.00,49248.77,49268.84,49290.96,60400.00,2197
2023-04-17 00:00:00,2023-04-20 00:00:00,1107,523.00,16786.91,18267.69,22688.44,43327.00,2201
2023-04-17 00:00:00,2023-04-20 00:00:00,1106,190.00,16797.73,18749.95,21545.16,77178.00,2215
2023-04-17 00:00:00,2023-04-20 00:00:00,1105,16.00,17820.36,19492.66,22632.45,68961.00,2142
2023-04-17 00:00:00,2023-04-20 00:00:00,1104,143.00,15504.62,17816.37,22069.29,45472.00,2206
2023-04-17 00:00:00,2023-04-20 00:00:00,1103,95.00,15162.11,18415.73,21593.91,70891.00,2153
2023-04-17 00:00:00,2023-04-20 00:00:00,1102,47.00,18198.00,22023.51,23978.46,71462.00,2206
2023-04-17 00:00:00,2023-04-20 00:00:00,1101,0.00,16058.92,19556.62,23299.31,46187.00,2168
2023-04-17 00:00:00,2023-04-20 00:00:00,1100,268.00,19071.40,20824.96,24116.25,72014.00,2230
2023-04-17 00:00:00,2023-04-20 00:00:00,1109,475.00,18047.60,20746.05,22999.03,84943.00,2171
2023-04-17 00:00:00,2023-04-20 00:00:00,1108,426.00,17236.88,20094.78,23274.70,42003.00,2178
2023-04-20 00:00:00,2023-04-23 00:00:00,1120,0.00,36455.15,36476.58,36495.48,43021.00,2188
2023-04-20 00:00:00,2023-04-23 00:00:00,1118,17.00,37963.99,37984.61,38004.27,38023.00,2229
2023-04-20 00:00:00,2023-04-23 00:00:00,1117,160.00,18480.42,20917.27,22895.66,38141.00,2182
2023-04-20 00:00:00,2023-04-23 00:00:00,1116,0.00,15844.09,17802.66,20333.29,85694.00,2224
2023-04-20 00:00:00,2023-04-23 00:00:00,1115,1062.00,15389.23,17446.84,21781.55,38566.00,2097
2023-04-20 00:00:00,2023-04-23 00:00:00,1114,111.00,17942.75,19126.79,22052.14,82020.00,2243
2023-04-20 00:00:00,2023-04-23 00:00:00,1113,0.00,38906.84,38927.07,38947.51,68898.00,2178
2023-04-20 00:00:00,2023-04-23 00:00:00,1112,601.00,17564.27,19115.84,23066.81,51500.00,2176
2023-04-20 00:00:00,2023-04-23 00:00:00,1111,586.00,39855.19,39871.16,39889.94,39922.00,2257
2023-04-20 00:00:00,2023-04-23 00:00:00,1119,190.00,17874.03,19231.57,23031.25,37375.00,2177
2023-04-20 00:00:00,2023-04-23 00:00:00,1091,267.00,49603.99,49624.80,49642.65,78050.00,2144
2023-04-20 00:00:00,2023-04-23 00:00:00,1090,0.00,49895.78,49919.59,49941.70,77082.00,2171
2023-04-20 00:00:00,2023-04-23 00:00:00,1110,237.00,17690.56,18999.56,22921.69,70219.00,2183
2023-04-20 00:00:00,2023-04-23 00:00:00,1099,300.00,15781.27,18522.86,23203.21,76509.00,2173
2023-04-20 00:00:00,2023-04-23 00:00:00,1098,0.00,18328.34,21447.08,23436.28,70782.00,2137
2023-04-20 00:00:00,2023-04-23 00:00:00,1097,553.00,18716.02,21617.52,23501.84,77156.00,2225
2023-04-20 00:00:00,2023-04-23 00:00:00,1096,0.00,47513.84,47537.52,47560.64,70280.00,2214
2023-04-20 00:00:00,2023-04-23 00:00:00,1095,127.00,17259.97,19140.80,22842.35,45949.00,2228
2023-04-20 00:00:00,2023-04-23 00:00:00,1094,1007.00,17137.02,18445.17,22001.90,45131.00,2196
2023-04-20 00:00:00,2023-04-23 00:00:00,1093,0.00,48956.73,48978.57,48996.35,68176.00,2209
2023-04-20 00:00:00,2023-04-23 00:00:00,1092,16.00,49320.12,49340.96,49362.09,60507.00,2190
2023-04-20 00:00:00,2023-04-23 00:00:00,1107,1038.00,16955.82,18339.53,22758.21,43402.00,2134
2023-04-20 00:00:00,2023-04-23 00:00:00,1106,269.00,17072.33,18843.51,21639.81,77273.00,2169
2023-04-20 00:00:00,2023-04-23 00:00:00,1105,31.00,17877.25,19648.40,22545.78,69056.00,2206
2023-04-20 00:00:00,2023-04-23 00:00:00,1104,142.00,15576.95,17654.24,21963.45,45548.00,2161
2023-04-20 00:00:00,2023-04-23 00:00:00,1103,142.00,14895.02,18497.89,21660.02,71018.00,2195
2023-04-20 00:00:00,2023-04-23 00:00:00,1102,126.00,18284.18,22218.30,24050.75,71573.00,2183
2023-04-20 00:00:00,2023-04-23 00:00:00,1101,1.00,16174.29,19679.41,23397.40,46250.00,2143
2023-04-20 00:00:00,2023-04-23 00:00:00,1100,362.00,19136.25,20909.64,24205.58,72014.00,2198
2023-04-20 00:00:00,2023-04-23 00:00:00,1109,554.00,18029.39,20810.28,23080.20,84959.00,2173
2023-04-20 00:00:00,2023-04-23 00:00:00,1108,505.00,17425.81,20748.26,23358.68,42078.00,2191
